Date,Open,High,Low,Close,Adj Close,Volume,20_SMA,50_SMA,TP,std,MA-TP,BOLU,BOLD,Supertrend,Final Lowerband,Final Upperband
2018-12-12,88.61070251464844,92.24055480957031,88.26355743408203,90.59329986572266,90.59329986572266,1533050103,106.24789314270019,157.66627746582031,90.36580403645833,11.238949529672519,106.6172592163086,129.09515827565363,84.13936015696356,False,,116.1595927466942
2018-12-13,90.65522766113281,91.11160278320312,85.518310546875,86.53931427001953,86.53931427001953,1754475622,104.41005897521973,155.32002365112305,87.72307586669922,11.27359621002924,104.83869641621907,127.38588883627754,82.29150399616059,False,,113.30972729831873
2018-12-14,86.63035583496094,87.14494323730469,83.22647857666016,84.30829620361328,84.30829620361328,1651491877,102.95077362060547,152.95180969238282,84.8932393391927,11.703157271328958,103.23157501220703,126.63788955486496,79.82526046954911,False,,108.85654387512747
2018-12-15,84.27969360351562,85.34274291992188,82.82988739013672,84.44081115722656,84.44081115722656,1496176898,101.35031433105469,150.5740460205078,84.20448048909505,12.202859975404827,101.82344919840494,126.2291691492146,77.41772924759529,False,,106.1439214852954
2018-12-16,84.46940612792969,87.56812286376953,84.46940612792969,85.26210021972656,85.26210021972656,1565817037,100.19666938781738,148.195087890625,85.76654307047527,12.511232992905697,100.58795979817708,125.61042578398848,75.56549381236569,False,,106.1439214852954
2018-12-17,85.38211059570312,96.8050537109375,85.38211059570312,95.13382720947266,95.13382720947266,2101453024,99.45286064147949,145.99044448852538,92.4403305053711,12.506575678151824,99.80490951538086,124.81806087168451,74.7917581590772,False,,106.1439214852954
2018-12-18,95.10803985595703,101.32023620605469,92.96852111816406,101.11245727539062,101.11245727539062,2277514076,98.38658332824707,144.06775375366212,98.46707153320312,11.656572962207031,98.75019645690918,122.06334238132324,75.43705053249512,False,,106.1439214852954
2018-12-19,101.68384552001953,108.54905700683594,100.69145965576172,101.2685775756836,101.2685775756836,2456482115,97.57287979125977,142.1420053100586,103.50303141276042,10.795773479612903,97.99084701538087,119.58239397460667,76.39930005615506,False,,106.1439214852954
2018-12-20,101.09043884277344,117.17012786865234,100.63996124267578,116.21687316894531,116.21687316894531,3063842618,97.72515258789062,140.51872283935546,111.34232076009114,10.551701587396858,97.81896057128907,118.92236374608278,76.71555739649536,True,83.63018786303812,
2018-12-21,115.83540344238281,119.09416198730469,107.58479309082031,109.49623107910156,109.49623107910156,2632539990,97.26818618774413,138.7312075805664,112.05839538574219,10.14679781976954,97.57027804056804,117.86387368010712,77.27668240102896,True,87.13929584675384,
2018-12-22,109.45594024658203,116.7594985961914,107.50316619873047,116.7594985961914,116.7594985961914,2338772939,97.28671607971191,137.05369766235353,113.67405446370442,9.780689980417476,97.36993090311685,116.93131086395181,77.8085509422819,True,87.13929584675384,
2018-12-23,117.27389526367188,133.07530212402344,117.27389526367188,130.7652587890625,130.7652587890625,3579715061,98.3787281036377,135.66528274536134,127.03815205891927,11.391105078514316,98.17250951131184,120.95471966834047,75.39029935428321,True,96.55850071741358,
2018-12-24,130.64166259765625,157.668701171875,130.64166259765625,140.23800659179688,140.23800659179688,4370343387,99.87991905212402,134.32032302856445,142.84945678710938,14.819083489746383,99.80231870015461,129.4404856796474,70.16415172066185,True,110.29258213370932,
2018-12-25,140.99758911132812,140.99758911132812,125.11328887939453,129.84434509277344,129.84434509277344,3298280609,101.2483585357666,132.73538986206054,131.98507436116537,16.37523013442561,101.1424104054769,133.89287067432812,68.39195013662567,True,110.29258213370932,
2018-12-26,129.88882446289062,136.67724609375,126.29290771484375,131.86563110351562,131.86563110351562,2720469126,103.25358734130859,131.00366256713866,131.61192830403647,17.606469805061568,102.92924677530925,138.14218638543238,67.71630716518612,True,110.29258213370932,
2018-12-27,131.923583984375,132.67706298828125,115.65010070800781,116.57591247558594,116.57591247558594,2612804378,104.41765480041504,128.99152084350587,121.63435872395833,17.831285869173005,104.46339594523113,140.12596768357713,68.80082420688512,True,110.29258213370932,
2018-12-28,116.89820098876953,137.6470184326172,115.69313049316406,137.6470184326172,137.6470184326172,3130201009,106.6920238494873,127.49984115600586,130.3290557861328,18.438774874936062,106.37909558614095,143.25664533601307,69.50154583626883,True,110.29258213370932,
2018-12-29,138.46878051757812,147.03433227539062,134.57017517089844,138.01834106445312,138.01834106445312,3169029972,108.83583793640136,126.05872787475586,139.87428283691406,19.61146704542562,108.62158686319988,147.84452095405112,69.39865277234864,True,110.29258213370932,
2018-12-30,137.62745666503906,140.6890869140625,133.98233032226562,139.8594512939453,139.8594512939453,2660086834,111.24452781677246,124.60525680541993,138.1769561767578,20.266734389116905,110.88714790344238,151.4206166816762,70.35367912520857,True,110.29258213370932,
2018-12-31,140.03106689453125,140.18115234375,132.51939392089844,133.36825561523438,133.36825561523438,2358360234,113.4656753540039,123.0458219909668,135.35626729329428,20.32899600897398,113.16469395955403,153.82268597750198,72.50670194160607,True,110.29258213370932,
2019-01-01,133.41815185546875,141.3975067138672,132.6507110595703,140.8194122314453,140.8194122314453,2258709868,115.97698097229004,121.65385025024415,138.2892100016276,20.32483807723396,115.5608642578125,156.2105404122804,74.91118810334459,True,110.29258213370932,
2019-01-02,141.51951599121094,156.92913818359375,140.6509552001953,155.0476837158203,155.0476837158203,3328240369,119.40239944458008,120.61828384399413,150.87592569986978,20.657659399555765,118.71850674947102,160.03382554858254,77.4031879503595,True,112.49894368677829,
2019-01-03,155.196044921875,155.86305236816406,147.1983642578125,149.135009765625,149.135009765625,2676164880,122.64373512268067,119.97304397583008,150.73214213053384,20.246930528178453,122.01045188903808,162.504312945395,81.51659083268117,True,116.26930917527818,
2019-01-04,148.9128875732422,156.8789825439453,147.9071044921875,154.58193969726562,154.58193969726562,3126192535,126.15079154968262,119.4485627746582,153.12267557779947,19.364861250354803,125.45636164347331,164.18608414418293,86.7266391427637,True,117.96622087859998,
2019-01-05,154.33741760253906,160.82489013671875,154.33741760253906,155.6385955810547,155.6385955810547,3338211928,129.66961631774902,119.0577946472168,156.93363444010416,18.251378419951493,129.01471621195475,165.51747305185773,92.51195937205176,True,124.65077173385522,
2019-01-06,155.80422973632812,159.37144470214844,152.08592224121094,157.74620056152344,157.74620056152344,3231294371,132.80023498535155,118.7326985168457,156.40118916829428,17.131899958403682,132.21275914510093,166.4765590619083,97.94895922829357,True,124.65077173385522,
2019-01-07,157.8094940185547,158.45042419433594,151.15072631835938,151.69921875,151.69921875,2712108388,135.32957305908204,118.22534286499024,153.76678975423178,15.879140066496824,134.97774505615234,166.736025189146,103.2194649231587,True,124.65077173385522,
2019-01-08,151.96754455566406,153.6257781982422,148.66954040527344,150.35963439941406,150.35963439941406,2459808140,137.78412590026855,118.24903549194336,150.8849843343099,14.479419833706508,137.34684270222982,166.30568236964285,108.3880030348168,True,124.65077173385522,
2019-01-09,150.5546875,153.62225341796875,150.2883758544922,150.80311584472656,150.80311584472656,2369241197,139.51343803405763,118.65831771850586,151.57124837239584,13.487498283231137,139.35828908284506,166.33328564930733,112.3832925163828,True,124.65077173385522,
2019-01-10,150.843505859375,152.1482696533203,126.52937316894531,128.62518310546875,128.62518310546875,3397734456,140.469885635376,118.49680130004883,135.76760864257812,11.995321273920542,140.54374974568685,164.53439229352793,116.55310719784578,True,124.65077173385522,
2019-01-11,127.81396484375,130.1659393310547,125.24494171142578,127.54832458496094,127.54832458496094,2667585234,141.00932693481445,118.51364776611328,127.65306854248047,10.752146634269904,141.24270044962566,162.74699371816547,119.73840718108585,True,124.65077173385522,
2019-01-12,127.52808380126953,128.66612243652344,125.4467544555664,125.9665298461914,125.9665298461914,2212109224,140.7693904876709,118.56705841064453,126.69313557942708,10.775174792100758,141.22544962565104,162.77579920985255,119.67510004144953,True,124.65077173385522,
2019-01-13,125.9072265625,126.26787567138672,116.08596801757812,116.8978042602539,116.8978042602539,2268263944,139.60238037109374,118.63513442993164,119.75054931640625,11.734444604924718,140.07050425211588,163.53939346196532,116.60161504226645,False,,149.81821854159259
2019-01-14,116.97909545898438,130.8567352294922,116.96755981445312,129.0687255859375,129.0687255859375,2798085735,139.56359939575196,118.88750900268555,125.63100687662761,12.031313317706163,139.752800877889,163.81542751330133,115.69017424247667,False,,149.81821854159259
2019-01-15,129.1726837158203,130.74356079101562,120.3115234375,122.03271484375,122.03271484375,2735449164,139.07195358276368,119.1614633178711,124.3625996907552,12.375392622106656,139.39033444722492,164.14111969143823,114.6395492030116,False,,149.81821854159259
2019-01-16,121.80924224853516,127.11824798583984,121.44141387939453,123.54706573486328,123.54706573486328,2746469340,139.42051124572754,119.43220458984375,124.03557586669922,12.21313329170387,139.51039530436196,163.9366618877697,115.08412872095423,False,,149.81821854159259
2019-01-17,123.57353973388672,124.27072143554688,120.81703186035156,123.7419204711914,123.7419204711914,2594091285,138.72525634765626,119.4582829284668,122.94322458902995,12.590987096047796,139.14110374450684,164.32307793660243,113.95912955241124,False,,149.49208677209873
2019-01-18,123.65465545654297,123.84169006347656,120.24189758300781,121.01026153564453,121.01026153564453,2305389800,137.8748523712158,119.52763519287109,121.6979497273763,13.148890138097478,138.23228708902994,164.5300673652249,111.93450681283498,False,,147.37512067911737
2019-01-19,121.61442565917969,125.90422821044922,121.1610336303711,124.5190200805664,124.5190200805664,3048261797,137.1078308105469,119.75458724975586,123.8614273071289,13.516911755825461,137.5165106455485,164.55033415719942,110.48268713389757,False,,147.37512067911737
2019-01-20,124.63240051269531,125.07038879394531,118.70232391357422,119.4748306274414,119.4748306274414,2964108269,136.41315956115722,119.77137268066406,121.08251444498698,13.980988246643719,136.80282300313314,164.76479949642058,108.8408465098457,False,,145.63814157332726
2019-01-21,119.63645935058594,119.71543884277344,116.15744018554688,117.15785217285156,117.15785217285156,2421720343,135.23008155822754,119.78675170898437,117.67691040039062,14.580309476982363,135.7722080230713,164.93282697703603,106.61158906910657,False,,140.38044580893887
2019-01-22,117.11075592041016,119.66434478759766,114.67668151855469,118.74755096435547,118.74755096435547,2552507405,133.4150749206543,119.98320236206055,117.69619242350261,14.654835048836981,134.11322135925292,163.4228914569269,104.80355126157896,False,,138.8664177990899
2019-01-23,118.71381378173828,119.42279815673828,116.37664794921875,117.45260620117188,117.45260620117188,2556952198,131.83095474243163,120.12797073364258,117.7506841023763,14.547231824937924,132.46414845784506,161.5586121077209,103.36968480796921,False,,138.33988229664675
2019-01-24,117.46278381347656,118.0321044921875,116.00679779052734,117.36288452148438,117.36288452148438,2520843420,129.9700019836426,120.42571731567382,117.13392893473308,14.099504368919515,130.66471112569172,158.86371986353075,102.4657023878527,False,,136.02318647115686
2019-01-25,117.59495544433594,117.80299377441406,115.83015441894531,116.37834167480469,116.37834167480469,2606881898,128.0069892883301,120.9180630493164,116.67049662272136,13.03964371272293,128.65155423482258,154.73084166026845,102.57226680937673,False,,134.51178770013982
2019-01-26,116.37352752685547,118.08411407470703,115.98057556152344,116.48873901367188,116.48873901367188,2412181169,125.9441162109375,121.3819465637207,116.85114288330078,11.60095540065969,126.67405192057291,149.87596272189228,103.47214111925354,False,,133.5890986151844
2019-01-27,116.51031494140625,116.68540954589844,113.40528869628906,113.40528869628906,113.40528869628906,2775888287,124.02941970825195,121.80685958862304,114.49866231282552,10.07166247771724,124.71064554850261,144.8539705039371,104.56732059306813,False,,130.93046379333884
2019-01-28,113.28523254394531,113.688232421875,103.33646392822266,106.58997344970703,106.58997344970703,3366895505,121.8409366607666,122.03581787109376,107.87155659993489,8.759905418358061,122.55997416178386,140.07978499849997,105.04016332506774,False,,125.9144819281651
2019-01-29,106.72195434570312,107.16578674316406,103.99922943115234,105.59821319580078,105.59821319580078,2900418606,119.58069152832032,122.3140690612793,105.58774312337239,6.615879821006447,120.26079889933267,133.49255854134557,107.02903925731978,False,,122.19439565856636
2019-01-30,105.4072036743164,109.4529800415039,104.84379577636719,108.90753936767578,108.90753936767578,2874370355,118.59480934143066,122.71331375122071,107.73477172851562,6.134107625067586,118.85915705362954,131.12737230376473,106.59094180349437,False,,122.19439565856636
2019-01-31,108.90077209472656,110.45835876464844,106.52535247802734,107.0610122680664,107.0610122680664,2828796031,117.57044372558593,123.04266799926758,108.01490783691406,6.2190333699209335,117.87724901835122,130.3153157581931,105.43918227850935,False,,122.19439565856636
2019-02-01,107.1476821899414,108.63871002197266,105.04650115966797,107.60978698730469,107.60978698730469,2541271519,116.6526065826416,123.46407745361329,107.09833272298177,6.296010192254405,116.89750887552898,129.48952926003778,104.30548849102017,False,,122.19439565856636
2019-02-02,107.46641540527344,110.65387725830078,106.7640151977539,110.43025970458984,110.43025970458984,2385157838,116.3292293548584,123.98651672363282,109.28271738688152,6.469780990159008,116.37411727905274,129.31367925937076,103.43455529873472,False,,122.19439565856636
2019-02-03,110.49031829833984,110.82735443115234,106.5639877319336,107.49266815185547,107.49266815185547,2519334757,115.2504264831543,124.44755386352539,108.29467010498047,6.331355914005895,115.50730044047036,128.17001226848214,102.84458861245857,False,,122.19439565856636
2019-02-04,107.62582397460938,108.70103454589844,107.06742095947266,107.82160186767578,107.82160186767578,2491888675,114.53987083435058,124.89874389648438,107.8633524576823,6.197272433034058,114.68233807881674,127.07688294488486,102.28779321274862,False,,121.67514833154979
2019-02-05,107.62816619873047,108.1347885131836,106.90989685058594,107.44351959228516,107.44351959228516,2515863999,113.73469352722168,125.14493774414062,107.49606831868489,5.99418619429279,113.85536270141601,125.84373509000159,101.86699031283044,False,,120.30163870164189
2019-02-06,107.56930541992188,107.56930541992188,102.93456268310547,104.9192886352539,104.9192886352539,2593048199,112.7935619354248,125.22107437133789,105.14105224609375,5.899616380130033,112.96525408426919,124.76448684452926,101.16602132400912,False,,118.14372329034
2019-02-07,104.83577728271484,106.05887603759766,104.40913391113281,104.5353012084961,104.5353012084961,2326764622,111.96981391906738,125.28640884399414,105.00110371907552,5.785058137853741,112.13041178385417,123.70052805956165,100.5602955081467,False,,117.33153792724839
2019-02-08,104.64505004882812,119.80581665039062,104.1944351196289,119.26774597167969,119.26774597167969,3656841347,111.70725021362304,125.34742630004882,114.42266591389973,5.160044312428012,111.65847371419272,121.97856233904875,101.3383850893367,True,96.42893176818642,
2019-02-09,119.214111328125,120.68973541259766,118.00040435791016,119.4308853149414,119.4308853149414,2884650400,111.70505294799804,125.54611938476563,119.37367502848308,5.015410886164751,111.57303174336751,121.60385351569701,101.542209971038,True,104.52419586370664,
2019-02-10,119.40896606445312,124.85362243652344,117.10577392578125,124.80648803710938,124.80648803710938,3148766590,112.08748474121094,125.70705917358399,122.25529479980469,5.38001977832345,111.80195096333821,122.56199051998512,101.04191140669131,True,105.31655700853715,
2019-02-11,124.87153625488281,124.87153625488281,120.31175231933594,121.29839324951172,121.29839324951172,3222473887,112.21502685546875,125.51772186279297,122.16056060791016,5.7028696220264505,112.0251693725586,123.43090861661149,100.6194301285057,True,107.12688205109163,
2019-02-12,121.17857360839844,123.46829986572266,119.60002136230469,122.5722885131836,122.5722885131836,3149576429,112.47101097106933,125.16440750122071,121.88020324707031,5.974704870722684,112.23164532979328,124.18105507123865,100.28223558834792,True,107.12688205109163,
2019-02-13,122.5442886352539,125.55069732666016,121.61249542236328,122.55360412597656,122.55360412597656,3386585799,112.73054695129395,125.01859268188477,123.23893229166667,6.3608426889175655,112.53689549763996,125.25858087547509,99.81521011980483,True,108.82924319612543,
2019-02-14,122.41698455810547,124.45198822021484,121.33489227294922,121.39020538330078,121.39020538330078,3331701628,112.98114013671875,124.80908416748046,122.39236195882161,6.661880245182717,112.822988764445,126.14674925481043,99.49922827407957,True,108.82924319612543,
2019-02-15,121.45369720458984,123.66012573242188,121.37191772460938,122.10038757324219,122.10038757324219,3021741615,113.26172256469727,124.91957366943359,122.37747701009114,6.932345092427304,113.09930547078451,126.96399565563912,99.2346152859299,True,109.03853734591726,
2019-02-16,122.39645385742188,124.13481140136719,122.29530334472656,123.26021575927734,123.26021575927734,2905833287,113.75446891784668,124.6318376159668,123.23011016845703,7.273277338237135,113.53587786356609,128.08243254004034,98.98932318709181,True,110.47499428027085,
2019-02-17,123.18208312988281,134.46009826660156,123.09161376953125,133.598876953125,133.598876953125,4236081130,115.10491409301758,124.54344833374023,130.38352966308594,8.01383383281303,114.66147651672364,130.6891441823497,98.63380885109758,True,113.89925388544688,
2019-02-18,133.0325469970703,147.68658447265625,133.00193786621094,146.09837341308594,146.09837341308594,5387525773,117.12992210388184,124.66822677612305,142.26229858398438,9.738203746539106,116.49520428975424,135.97161178283244,97.01879679667603,True,122.54992526814243,
2019-02-19,146.39881896972656,149.9299774169922,145.1284637451172,145.34619140625,145.34619140625,5310842625,118.95185470581055,124.90778549194336,146.80154418945312,11.537050463859051,118.44854291280112,141.5226438405192,95.37444198508301,True,130.07386416833015,
2019-02-20,145.1727294921875,149.55433654785156,142.5021209716797,149.55433654785156,149.55433654785156,4500094965,121.0765209197998,125.08248397827148,147.20359802246094,12.851605832837707,120.40797742207846,146.11118908775387,94.70476575640305,True,130.07386416833015,
2019-02-21,149.35232543945312,149.35232543945312,144.56381225585938,146.13084411621094,146.13084411621094,3995766856,123.00257377624511,124.9041471862793,146.6823272705078,13.671367225660363,122.38717714945476,149.7299116007755,95.04444269813403,True,130.07386416833015,
2019-02-22,146.07325744628906,149.26861572265625,145.20654296875,149.0924530029297,149.0924530029297,3731099284,124.93568344116211,124.9032960510254,147.85587056477866,14.388639108143437,124.3158348083496,153.09311302463647,95.53855659206273,True,130.23287275080742,
2019-02-23,148.67662048339844,159.12586975097656,147.3310546875,158.79542541503906,158.79542541503906,4519468458,127.50082130432129,124.98756576538086,155.08411661783853,15.364253218908305,126.65530713399252,157.38381357180913,95.92680069617592,True,134.38578176478916,
2019-02-24,158.90240478515625,165.54962158203125,135.8526611328125,135.8526611328125,135.8526611328125,5957715043,128.90237426757812,124.59184707641602,145.75164794921875,15.265913115020117,128.54972190856932,159.08154813860955,98.01789567852909,True,134.38578176478916,
2019-02-25,135.49972534179688,142.52557373046875,135.4838409423828,139.82286071777344,139.82286071777344,4914392068,130.52134132385254,124.23338027954101,139.27742513020834,14.63264606897295,130.1387897491455,159.4040818870914,100.87349761119961,True,134.38578176478916,
2019-02-26,139.64608764648438,139.9764404296875,136.57960510253906,138.0896759033203,138.0896759033203,3791292839,132.17986068725585,123.96118942260742,138.21524047851562,13.54240321978979,131.7924991607666,158.87730560034618,104.70769272118702,True,134.38578176478916,
2019-02-27,138.02957153320312,141.3362274169922,131.60292053222656,136.12596130371094,136.12596130371094,4469776860,133.7593936920166,123.67651596069337,136.35503641764322,12.086807107486136,133.360195795695,157.53381001066728,109.18658158072273,True,134.38578176478916,
2019-02-28,136.2830810546875,138.84713745117188,135.6575927734375,136.74624633789062,136.74624633789062,4535438953,134.63331871032716,123.39537857055664,137.08365885416666,11.294636404381468,134.49324544270831,157.08251825147124,111.90397263394539,True,134.38578176478916,
2019-03-01,136.83624267578125,138.99526977539062,136.43478393554688,136.44361877441406,136.44361877441406,3756124824,135.48395538330078,123.55174728393554,137.29122416178384,10.75767534646334,135.38912289937338,156.90447359230006,113.87377220644669,True,134.38578176478916,
2019-03-02,136.35008239746094,137.18479919433594,132.43638610839844,134.2069549560547,134.2069549560547,3747176425,135.95397872924804,123.68491989135742,134.60938008626303,10.332064083087317,136.0068271636963,156.67095532987094,115.34269899752167,False,,155.4932526184292
2019-03-03,134.78611755371094,135.8492889404297,131.328857421875,132.24942016601562,132.24942016601562,3454374053,136.50153007507325,123.8105776977539,133.14252217610678,9.86277328106621,136.55592524210613,156.28147180423855,116.8303786799737,False,,153.55959660707458
2019-03-04,132.1578826904297,132.72914123535156,125.40270233154297,127.77412414550781,127.77412414550781,4008171341,136.76162185668946,124.02810409545899,128.63532257080078,9.461932901425342,136.89368120829266,155.81754701114335,117.96981540544198,False,,149.23732453791985
2019-03-05,127.79295349121094,138.22998046875,126.73529815673828,137.8223876953125,137.8223876953125,4764849990,137.52506103515626,124.20317733764648,134.26255544026694,8.958119574125169,137.44486236572266,155.36110151397298,119.52862321747232,False,,149.23732453791985
2019-03-06,137.958740234375,139.9688262939453,136.1459197998047,138.7893524169922,138.7893524169922,4589054219,138.39501838684083,124.53831008911133,138.3013661702474,8.265770186752057,138.24031257629395,154.77185294979807,121.70877220278983,False,,149.23732453791985
2019-03-07,138.9423828125,140.85787963867188,137.27313232421875,138.0345001220703,138.0345001220703,4339206292,139.19172401428222,124.82805877685547,138.72183736165366,7.42194227866758,139.05753059387206,153.90141515120723,124.2136460365369,False,,149.23732453791985
2019-03-08,138.3113555908203,139.4990997314453,133.5576934814453,135.1270751953125,135.1270751953125,4678816794,139.785066986084,125.0557618713379,136.06128946940103,6.5266484860071055,139.69908955891927,152.75238653093348,126.64579258690506,False,,149.23732453791985
2019-03-09,134.88755798339844,139.11941528320312,134.6771240234375,137.96533203125,137.96533203125,5011918715,140.00338973999024,125.39486328125,137.25395711263022,6.199926156971787,140.0426109313965,152.44246324534006,127.64275861745293,False,,149.23732453791985
2019-03-10,138.1804962158203,138.2703094482422,135.68568420410156,136.75868225097656,136.75868225097656,4578438499,139.53640518188476,125.6396565246582,136.90489196777344,6.213955518730009,139.77474060058594,152.20265163804595,127.34682956312592,False,,149.23732453791985
2019-03-11,136.8495330810547,137.35340881347656,133.10279846191406,133.8340301513672,133.8340301513672,4689807419,138.96079711914064,125.92684051513672,134.76341247558594,6.085870824774995,139.17283401489257,151.34457566444257,127.00109236534259,False,,149.23732453791985
2019-03-12,134.01284790039062,135.27346801757812,130.94415283203125,134.44288635253906,134.44288635253906,4709988000,138.205224609375,126.27254119873047,133.55350240071616,5.909838981045093,138.4903292338053,150.3100071958955,126.67065127171513,False,,149.23732453791985
2019-03-13,134.6117706298828,134.6117706298828,132.7197265625,133.26307678222656,133.26307678222656,4265162099,137.56183624267578,126.56285171508789,133.53152465820312,5.689277924991246,137.8327891031901,149.21134495317258,126.4542332532076,False,,149.23732453791985
2019-03-14,133.2039031982422,135.18084716796875,132.7500762939453,133.7115936279297,133.7115936279297,4476532147,136.79279327392578,126.88803146362305,133.8808390299479,5.257130102211664,137.1340375264486,147.64829773087192,126.61977732202527,False,,148.80747809144887
2019-03-15,133.56715393066406,138.3951416015625,133.56715393066406,137.69178771972656,137.69178771972656,4506861856,135.73761138916015,127.2946095275879,136.55136108398438,3.2688634056589128,136.20739974975587,142.7451265610737,129.66967293843803,False,,148.80747809144887
2019-03-16,137.91195678710938,144.55844116210938,137.91195678710938,142.39817810058594,142.39817810058594,4839003569,136.06488723754882,127.81500625610352,141.62285868326822,2.7485590408847487,136.00096028645834,141.49807836822782,130.50384220468885,False,,148.80747809144887
2019-03-17,142.23829650878906,142.37191772460938,139.32351684570312,140.00054931640625,140.00054931640625,3827157729,136.07377166748046,128.2852424621582,140.5653279622396,2.8381933667981327,136.06535542805992,141.7417421616562,130.38896869446364,False,,148.80747809144887
2019-03-18,140.1048583984375,142.2672119140625,138.841552734375,139.37460327148438,139.37460327148438,4551739879,136.13801803588868,128.80462875366212,140.16112263997397,2.9416900941588544,136.16264953613282,142.04602972445053,130.2792693478151,False,,148.80747809144887
2019-03-19,139.25401306152344,140.9890594482422,139.1430206298828,140.51919555664062,140.51919555664062,4251488129,136.35767974853516,129.48321319580077,140.21709187825522,3.0718604181817244,136.3557523091634,142.49947314552685,130.21203147279994,False,,148.80747809144887
2019-03-20,140.48471069335938,140.94557189941406,138.30703735351562,140.6863555908203,140.6863555908203,4664134462,136.55468521118163,130.18497604370117,139.97965494791666,3.1694637661913143,136.50055211385092,142.83947964623354,130.1616245814683,False,,148.80747809144887
2019-03-21,140.47848510742188,141.00323486328125,135.8554229736328,136.6360626220703,136.6360626220703,5087247796,136.56430740356444,130.73954650878906,137.83157348632812,3.1783790526066578,136.52756958007814,142.88432768529145,130.17081147486482,False,,148.80747809144887
2019-03-22,136.562255859375,138.79429626464844,136.22860717773438,137.1814422607422,137.1814422607422,4490899266,136.71303176879883,131.34195510864257,137.40144856770834,3.1522713975129726,136.66717300415038,142.97171579917634,130.36263020912443,False,,148.80747809144887
2019-03-23,137.0398712158203,139.38539123535156,136.91201782226562,138.2398681640625,138.2398681640625,4436568613,137.01255416870117,131.95455673217774,138.17909240722656,3.060479407778296,136.91900151570638,143.039960331263,130.79804270014978,False,,148.80747809144887
2019-03-24,138.3153533935547,138.3756103515625,136.31375122070312,136.98692321777344,136.98692321777344,4266845458,137.47319412231445,132.4856900024414,137.22542826334634,2.399122222893853,137.34850680033364,142.14675124612134,132.55026235454594,False,,148.80747809144887
2019-03-25,137.08135986328125,137.69534301757812,133.4901580810547,135.03102111816406,135.03102111816406,4480516753,137.33362579345703,133.03645706176758,135.40550740559897,2.3377615650356067,137.40565439860026,142.08117752867147,132.73013126852905,False,,147.19742258646042
2019-03-26,135.0543212890625,135.46035766601562,133.75733947753906,135.46035766601562,135.46035766601562,4499271679,137.16717605590821,133.58923217773437,134.89268493652344,2.3899199071407433,137.23522033691407,142.01506015119554,132.4553805226326,False,,145.5639588617499
2019-03-27,135.45436096191406,141.07546997070312,135.34165954589844,140.9881591796875,140.9881591796875,5228240093,137.31485900878906,134.26012496948243,139.13509623209634,2.4044261513415472,137.2558832804362,142.0647355831193,132.4470309777531,False,,145.5639588617499
2019-03-28,141.00584411621094,141.0079345703125,138.4251708984375,139.41647338867188,139.41647338867188,4163212475,137.52932891845703,134.95006866455077,139.61652628580728,2.440685333359453,137.43364512125652,142.31501578797543,132.5522744545376,False,,145.5639588617499
2019-03-29,139.34320068359375,142.5492401123047,138.04510498046875,142.49742126464844,142.49742126464844,5125602702,137.75593338012695,135.70931106567383,141.03058878580728,2.562532600136964,137.62247670491536,142.74754190518928,132.49741150464143,False,,145.5639588617499
2019-03-30,142.35914611816406,149.6132354736328,141.03173828125,142.09268188476562,142.09268188476562,5144662127,138.02263336181642,136.16580978393554,144.24588521321616,2.932503792467144,137.9895263671875,143.85453395212178,132.1245187822532,False,,145.5639588617499
2019-03-31,142.13922119140625,142.189208984375,140.69737243652344,141.51409912109375,141.51409912109375,4249050197,138.40663681030273,136.6074740600586,141.4668935139974,2.927703950087953,138.32470041910807,144.180108319284,132.46929251893215,False,,145.5639588617499
2019-04-01,141.46548461914062,142.73399353027344,140.73756408691406,141.830322265625,141.830322265625,4611999536,138.77600860595703,136.9479507446289,141.76729329427084,2.803059092478211,138.73538996378582,144.34150814874224,133.1292717788294,False,,145.5639588617499
2019-04-02,141.8395233154297,165.22682189941406,141.63645935058594,163.9617462158203,163.9617462158203,9826645698,140.31094207763672,137.80121780395507,156.9416758219401,4.65902177110864,139.90589752197266,149.22394106418994,130.58785397975538,True,136.078178564719,
2019-04-03,164.00863647460938,178.32205200195312,157.3221435546875,161.45880126953125,161.45880126953125,10622456246,141.69830245971679,138.57894805908202,165.70099894205728,7.115439114601042,141.4969055175781,155.7277837467802,127.26602728837602,True,145.90400938988773,
2019-04-04,161.4317626953125,164.92921447753906,155.24110412597656,158.0525360107422,158.0525360107422,7953123529,142.7163398742676,139.28892669677734,159.4076182047526,8.008758551146606,142.63971837361652,158.65723547590972,126.6222012713233,True,145.90400938988773,
2019-04-05,158.02000427246094,167.2203826904297,157.44395446777344,165.5148468017578,165.5148468017578,7531316908,143.87217330932617,140.1714195251465,163.39306131998697,9.189054424392513,143.72822850545248,162.1063373542375,125.35011965666746,True,145.90400938988773,
2019-04-06,165.51124572753906,172.51577758789062,161.79946899414062,165.94720458984375,165.94720458984375,7167016221,145.16950607299805,141.04835586547853,166.754150390625,10.427537681772137,145.03766962687172,165.892744990416,124.18259426332745,True,145.90400938988773,
2019-04-07,165.9772491455078,175.21316528320312,164.93209838867188,174.53164672851562,174.53164672851562,7596176020,146.9273582458496,142.07378448486327,171.55897013346353,11.842673411818678,146.60756200154623,170.2929088251836,122.92221517790887,True,145.90400938988773,
